1-10 players/0,1-4 player/0,1-8 players/0,2-3 players/0,2d action/0,absolute power/0,action adventure/0,action fans/0,action game/0,action game/1,action game/2,action horror/0,action-packed adventure/0,additional content/0,advanced tech/0,age story/0,alien monsters/0,alien planet/0,alien planet/1,alien planet/2,alien race/0,alien race/1,alien race/2,alien wilderness/0,all-out warfare/0,amazing machines/0,amazon jungle/0,ambitious chapter/0,ancient powers/0,animal shelter/0,animal shelter/1,arcade shooter/0,arcade shooter/1,arkham knight/0,arkham knight/1,arkham trilogy/0,arms combat/0,artist sim/0,artistic direction/0,ascendant lord/0,ascendant lord/1,authentic arsenal/0,authentic sniping/0,automated factories/0,award-winning left/0,award-winning series/0,bad guys/0,basketball universe/0,battle fantasy/0,battle outlaw/0,beat saber/0,beautiful maidens/0,best beat/0,best home/0,best single/0,best strategy/0,big adventure/0,big adventure/1,black card-based/0,board game/0,board games/0,braking point/0,brave humans/0,breath-taking campaign/0,brutal exploration/0,bug swarm/0,bug swarm/1,build spaceships/0,cannibalistic mutants/0,card games/0,card-based strategy/0,casual game/0,cataclysmic conclusion/0,character animations/0,chivalric culture/0,chivalric culture/1,choices matter/0,choices matter/1,chronicles edition/0,chronicles edition/1,city builder/0,city building/0,city building/1,city simulation/0,city simulation/1,city simulations/0,city-building game/0,civil war/0,civilisation management/0,claim greatness/0,classic action/0,classic returns/0,classic returns/1,classic weapons/0,closest thing/0,closing shift/0,closing shift/1,co-op mode/0,co-op players/0,co-op puzzles/0,co-operative action/0,cold war/0,colorful friends/0,combat flight/0,combat skills/0,combat skills/1,complete epic/0,content creation/0,content expansion/0,content expansion/1,coral reefs/0,core experience/0,craft equipment/0,craziest journey/0,creative paradise/0,crusader kings/0,cursed island/0,customization content/0,cutting-edge arsenal/0,dangerous place/0,dark first-person/0,dark future/0,dark journey/0,dark souls/0,dark souls/1,dead cells/0,dead grid/0,deadly enemies/0,definitive zombie/0,deluxe edition/0,desperate search/0,destructible/0,destructive game/0,developer fromsoftware/0,diabolical hazards/0,digital adaptation/0,dirty resident/0,discover hundreds/0,discover relics/0,discovery flights/0,discovery flights/1,distant worlds/0,dragon quest/0,drive powerful/0,dungeon crawler/0,dynamically-changing battlegrounds/0,edition features/0,elder scrolls/0,elder scrolls/1,elemental abilities/0,elemental abilities/1,elite mercenaries/0,encounter bizarre/0,endless hordes/0,endless hordes/1,endless time/0,entertainment franchise/0,epic battles/0,epic drama/0,epic fantasy/0,epic fantasy/1,epic journey/0,epic strategy/0,epic tale/0,escape rooms/0,escape-room style/0,ever-changing maps/0,evil farmbots/0,exotic matter/0,expansive campaigns/0,experience close-quarters/0,experience true/0,explore croft/0,extensive analysis/0,extreme conditions/0,extreme open/0,familiar experience/0,fantastic machines/0,fantasy world/0,farm plot/0,ferocious monsters/0,fighting game/0,final fantasy/0,final fantasy/1,final fantasy/2,final fantasy/3,final fantasy/4,final fantasy/5,final fantasy/6,final fantasy/7,final fantasy/8,fire support/0,first humans/0,first person/0,first person/1,first person/2,first-person action/0,first-person action/1,first-person multiplayer/0,first-person psychological thriller/0,first-person puzzler/0,first-person shooter/0,first-person shooter/1,first-person shooter/2,floating home/0,football management/0,forest battling/0,forgotten past/0,frenetic gunplay/0,full customization/0,full physics/0,fully-functional spacecraft/0,fun activities/0,fun-filled adventures/0,fun-filled adventures/1,future cold/0,future earth/0,gather resources/0,gather resources/1,gear -strive-/0,generated maps/0,generated universe/0,genre-defining authentic/0,get ready/0,get ready/1,giant bomb/0,giant worlds/0,gold glimmering/0,good times/0,goty edition/0,goty edition/1,grand strategy/0,graphical enhancements/0,greatest cars/0,greatest conflict/0,guilty gear/0,half-life series/0,half-life series/1,hand drawn/0,harvest crops/0,heart-racing action/0,high adventure/0,high definition/0,high isle/0,high isle/1,historical battles/0,historical battles/1,historical leaders/0,horror game/0,horror game/1,horror simulator/0,horror survival/0,house flipper/0,human settlements/0,human settlements/1,hybrid graphics/0,iconic all-out/0,iconic wwii/0,idyllic ocean/0,idyllic ocean/1,imaginative multiplayer/0,immense enemies/0,immense power/0,immersive maps/0,import videos/websites/0,improved character/0,inexpensive way/0,inexpensive way/1,inexpensive way/2,ingenious animals/0,ingenious structures/0,intelligent ai/0,interactive environment/0,internet racing/0,internet racing/1,internet racing/2,internet racing/3,internet racing/4,internet racing/5,island paradise/0,japanese horror/0,kerbal space/0,kingdoms rise/0,last city/0,last khans/0,law fade/0,legendary edition/0,legendary quest/0,lego star/0,lego star/1,light emerge/0,limited resources/0,limitless opportunities/0,lost legends/0,machine-driven dystopia/0,madness returns/0,magic combat/0,man-eating sharks/0,mana series/0,mass effect/0,mass effect/1,mass effect/2,mass effect/3,massive military/0,masterful tribute/0,medieval fantasy/0,mental health/0,metal gear/0,metal gear/1,microsoft flight/0,microsoft flight/1,military game/0,military sandbox/0,military simulation/0,modern warfare/0,modern warfare/1,modern warfare/2,modern-day world/0,monster hunter/0,monster hunter/1,mortal expectations/0,most-anticipated game/0,multi-story factories/0,multiplayer content/0,multiplayer experience/0,multiplayer shooter/0,multiplayer survival/0,multiplayer survival/1,mysterious enemy/0,mysterious forest/0,mysterious island/0,mythic hero/0,nazi war/0,new epic/0,new game/0,new game/1,new game/2,new heights/0,new heroes/0,new home/0,new home/1,new home/2,new home/3,new maps/0,new maps/1,new orleans/0,new technology/0,new threat/0,new world/0,new world/1,new world/2,next level/0,nice death/0,night city/0,night creatures/0,nightmarish monsters/0,nuclear disaster/0,objective-oriented multiplayer/0,oceanic adventure/0,off-road experience/0,official videogame/0,old farm/0,one world/0,online board/0,online multiplayer/0,online multiplayer/1,online multiplayer/2,only dream/0,only simulator/0,open environments/0,open space/0,open world/0,open world/1,open world/2,open world/3,open world/4,open world/5,open world/6,open-world game/0,open-world game/1,orbital physics/0,original final/0,out-smart wildlife/0,outer wilds/0,overcome extreme/0,overwhelming enemy/0,own adventures/0,own personal hive/0,own virtual pets/0,parallel worlds/0,paranormal activity/0,perfect world/0,perpetual testing/0,person action-adventure/0,person shooter/0,person shooter/1,pet simulation/0,physics sandbox/0,physics sandbox/1,physics-based prop/0,pilot ships/0,pilot submarines/0,pirate experience/0,pirate life/0,planetary outposts/0,player battles/0,player deckbuilder/0,players battle/0,popular vr/0,post-apo farm/0,post-apocalyptic survival/0,post-apocalyptic world/0,post-apocalyptic world/1,post-apocalyptic world/2,powerful creation/0,powerful machines/0,powerful vehicles/0,powerwash simulator/0,predefined aims/0,premier military/0,premier motorsports/0,premier motorsports/1,premier motorsports/2,progressive ways/0,project kraken/0,psychic power/0,puzzle game/0,pve survival/0,quarters combat/0,race fan/0,race fan/1,race fan/2,real city/0,real city/1,real thing/0,real-season start/0,realistic aerodynamic/0,realistic paint/0,recent addition/0,resource management/0,retro graphics/0,river control/0,rock galactic/0,rogue-like dungeon/0,role-playing games/0,ruinous forces/0,ruinous forces/1,sandbox game/0,sandbox game/1,savage alien/0,savage killer/0,scrap mechanic/0,second life/0,security breach/0,sensitivity finder/0,serial murders/0,session-based pve/0,shooter franchise/0,sim game/0,single player/0,sky city/0,society survival/0,soft-body physics/0,soft-body physics/1,solar system/0,souls-lite combat/0,space engineers/0,space program/0,space ships/0,space stations/0,space strategy/0,space voyage/0,spaceship colony/0,special edition/0,star wars/0,star wars/1,star wars/2,story experience/0,strange world/0,strategy game/0,strategy game/1,strategy games/0,strategy games/1,strategy gaming/0,street fighting/0,street racer/0,stress-free environment/0,stylish heroine/0,supernatural forces/0,supernatural forces/1,supreme weapon/0,survival game/0,survival game/1,survival game/2,survival horror/0,survival horror/1,survival horror/2,survival techniques/0,tactical challenges/0,tamriel never-before-seen/0,tamriel never-before-seen/1,team-based action/0,teamwork-oriented shooter/0,time pieces/0,timeless story/0,top street/0,total victory/0,total war/0,tower defense/0,tower defense/1,tower defense/2,tropical island/0,true combat/0,true cost/0,turn-based civilisation/0,turn-based strategy/0,tutorial raccoon/0,ultimate star/0,ultimate world/0,ultra high-resolution/0,underwater adventure/0,underwater world/0,unique challenge/0,unique chance/0,unique deck/0,unknown life/0,unusual heroes/0,upgradable items/0,vampire survivors/0,various sizes/0,vast open/0,vehicle simulator/0,vehicle simulator/1,vertical architecture/0,vicious alien/0,vicious alien/1,violent powers/0,virtual flight/0,vr rhythm/0,vr shooter/0,warfare forever/0,wars galaxy/0,wars galaxy/1,watercolor backgrounds/0,well-established tropes/0,well-established tropes/1,white-knuckle street/0,wicked powers/0,wide variety/0,world full/0,world history/0,world mystery/0,world sandbox/0,world survival/0,world-renowned final/0,worms experience/0,wwii settings/0,year awards/0,year awards/1,year awards/2,year edition/0,year edition/1,zombie apocalypse/0,zombie invasion/0,zombie survival/0,zombie survival/1,zombies chronicles/0,zombies chronicles/1
46,105,4,206,98,56,107,152,10,91,189,150,76,140,173,154,105,43,66,207,59,60,130,173,168,204,156,58,10,12,12,57,149,158,158,158,57,69,193,135,200,165,197,126,150,197,137,123,51,114,68,148,152,12,177,134,10,131,52,151,110,167,208,176,46,137,137,180,64,177,192,122,34,193,135,200,21,101,65,84,157,73,199,73,199,74,125,102,176,85,152,92,131,33,181,194,194,140,173,178,150,109,201,184,21,101,116,133,65,84,166,89,166,28,185,85,209,118,168,75,160,47,202,35,58,97,192,209,78,106,169,105,33,35,202,151,137,192,177,155,170,90,61,188,141,168,140,135,200,2,7,192,177,105,149,205,191,22,119,116,127,44,176,6,206,52,209,185,173,150,165,133,210,13,156,188,121,185,176,27,10,193,40,92,93,128,175,175,179,203,208,165,169,22,64,78,145,189,112,160,206,18,86,168,39,181,64,131,138,183,153,130,132,3,71,191,87,156,172,193,55,146,197,134,188,205,198,151,81,155,170,85,203,36,118,193,59,60,91,81,189,208,93,135,200,45,174,48,108,194,64,187,124,21,101,193,168,165,135,200,185,149,177,197,72,193,159,161,162,125,126,41,144,159,159,161,161,162,162,132,194,130,102,96,140,106,20,87,3,71,37,50,133,10,16,107,153,39,143,20,20,20,169,133,152,153,156,100,100,155,170,133,133,57,145,189,211,18,54,54,182,189,66,133,49,89,185,196,95,64,63,182,197,182,73,140,199,198,37,121,157,169,180,54,111,150,129,189,37,102,208,193,98,47,122,49,157,142,39,188,167,27,167,110,32,49,196,148,110,188,171,1,5,36,87,156,196,205,78,116,130,175,166,205,188,202,185,163,163,119,29,183,178,19,22,78,163,103,110,187,172,166,30,30,172,57,177,39,89,113,157,50,190,192,185,16,188,25,103,133,159,161,162,181,197,53,121,173,142,159,161,162,73,199,79,167,130,69,140,74,175,125,105,141,78,135,200,77,172,173,108,185,124,104,13,154,173,86,69,177,208,96,82,83,205,97,172,130,172,172,90,180,180,127,3,19,71,167,201,117,192,45,174,176,152,106,163,208,2,7,117,46,96,196,64,78,95,156,144,135,200,111,165,198,175,152,109,34,26,78,134,132,133,182,176,55,24,51,109,40,207,166,94,124,177,149,70,192,122,172,196,82,83,125,59,60,138,184,68,89,129,3,71,91,73,199,106,198,133,201,117,205,196,156,175,33,165,6,88,127,88,190,150,210,24,78,65,84
